contigName	contigLen	totalAvgDepth	D3DNA_map_sorted.bam	D3DNA_map_sorted.bam-var
k105_99715	1084	10.0525	10.0525	3.82255
k105_99718	1593	10.4602	10.4602	11.6619
k105_99719	2213	17.8396	17.8396	34.1482
k105_88991	1030	36.0034	36.0034	78.1149
k105_2464	1809	12.7559	12.7559	17.6308
k105_2465	1371	11.484	11.484	8.00241
k105_88997	1016	10.045	10.045	6.11703
k105_34859	1655	10.5023	10.5023	7.53607
k105_89006	2602	12.0909	12.0909	14.9452
k105_67195	12260	26.6527	26.6527	62.5791
k105_89007	1074	11.5206	11.5206	16.616
k105_89008	1438	7.11335	7.11335	8.20157
k105_67196	1788	25.9383	25.9383	41.7122
k105_23898	1023	50.0378	50.0378	316.527
k105_99724	1197	48.1108	48.1108	166.466
k105_23900	1125	15.5969	15.5969	30.2326
k105_99725	1285	41.3137	41.3137	80.2172
k105_99726	1662	16.1515	16.1515	63.455
k105_99727	1010	14.5605	14.5605	15.5248
k105_154336	2770	10.6679	10.6679	11.2711
k105_56364	1097	29.603	29.603	126.652
k105_154343	2074	21.4096	21.4096	95.1427
k105_164891	1757	20.9172	20.9172	56.8808
k105_132250	1025	19.0914	19.0914	48.6187
k105_164892	3050	18.9303	18.9307	30.1224
k105_132251	3324	10.5258	10.5258	8.00799
k105_164893	1030	13.0375	13.0375	9.17831
k105_132252	1165	10.4404	10.4404	2.73978
k105_13071	1650	292.477	292.477	1098.95
k105_13074	1060	13.1484	13.1484	39.7611
k105_13082	1511	14.8222	14.8222	21.7169
k105_45365	1053	8.93355	8.93355	7.61863
k105_2466	8668	16.0731	16.0731	46.9831
k105_45367	2372	11.5662	11.5662	12.7824
k105_34865	1479	24.1919	24.1919	62.4142
k105_34870	1625	8.99661	8.99729	13.6431
k105_45371	5962	17.568	17.568	37.1927
k105_45377	1077	12.0529	12.0529	15.3395
k105_77853	3202	40.2415	40.2415	133.912
k105_23906	1974	47.0905	47.0905	304.873
k105_56373	1010	17.8151	17.8163	49.0278
k105_89014	1012	16.8329	16.8329	26.1417
k105_89015	1041	24.4848	24.4848	65.2589
k105_89017	1302	15.9028	15.9028	52.5276
k105_89019	1241	9.41613	9.41613	6.09458
k105_164898	1059	8.56656	8.56656	10.2723
k105_164900	1606	10.9416	10.9416	9.03232
k105_110578	1322	12.0802	12.0802	12.009
k105_164901	2536	9.28374	9.28374	9.27669
k105_13083	1723	17.1519	17.1519	18.7752
k105_110590	1217	17.2568	17.2568	24.5458
k105_13089	1896	200.451	200.451	781.451
k105_67199	4418	17.8447	17.8447	32.4921
k105_67205	2100	16.9559	16.9559	41.8431
k105_2467	1137	12.0983	12.0983	8.57958
k105_99732	2277	12.0588	12.0588	11.9537
k105_2475	1067	13	13	41.3275
k105_34876	1165	16.6167	16.6167	47.1103
k105_121683	11923	23.9469	23.9469	58.534
k105_23920	1523	207.691	207.691	590.275
k105_23921	1168	11.2515	11.2515	13.2682
k105_121684	4654	13.643	13.643	22.6934
k105_23927	1839	22.8993	22.8993	73.2489
k105_121685	1239	11.9697	11.9697	8.91183
k105_56386	2000	31.9135	31.9135	148.531
k105_56389	1721	9.95035	9.95035	9.07273
k105_56393	1159	30.5748	30.5748	93.8856
k105_164902	2252	8.24786	8.24786	7.21083
k105_154347	1817	11.2561	11.2561	10.0382
k105_13096	1442	14.8576	14.8576	29.3941
k105_154353	1007	10.1529	10.1529	7.78149
k105_13098	1025	8.79314	8.79314	5.28325
k105_67211	1210	8.61698	8.61698	8.63692
k105_67213	1293	63.6334	63.6334	1272.72
k105_34882	1223	10.5443	10.5443	3.07849
k105_121689	3290	10.2516	10.2516	13.1804
k105_34885	1586	11.1894	11.1894	8.2708
k105_34886	2133	219.716	219.716	11904.7
k105_23929	2022	24.8905	24.8905	46.7089
k105_23930	3552	12.9192	12.9192	24.4237
k105_132264	2998	201.199	201.199	4284.5
k105_56395	1466	205.655	205.655	24296.1
k105_56397	1122	8.55453	8.55453	2.3688
k105_56398	1685	29.2645	29.2645	37.0422
k105_132274	1364	11.8731	11.8731	9.52716
k105_164912	1549	16.5361	16.5361	17.8954
k105_143229	1252	52.0708	52.0708	125.777
k105_164914	1131	10.4873	10.4873	27.6521
k105_13100	2200	9.86049	9.86049	9.80585
k105_154361	1713	13.158	13.158	28.2226
k105_13101	2346	13.4422	13.4422	13.5215
k105_13102	1130	9.21531	9.21531	9.26414
k105_154365	2788	31.6766	31.6766	63.9813
k105_89037	1492	12.1453	12.1453	18.7313
k105_67214	6033	51.4336	51.4336	126.296
k105_89045	1024	9.15675	9.15675	15.6924
k105_67220	1654	9.85106	9.85106	9.84883
k105_2482	6254	16.5434	16.5434	24.1151
k105_89049	3153	34.6683	34.6683	47.2984
k105_99733	9933	41.275	41.275	75.1047
k105_2488	1531	11.0521	11.0521	19.3509
k105_99734	1360	16.2893	16.2893	46.4159
k105_110615	1614	22.4262	22.4262	74.6316
k105_110621	1034	7.8586	7.8586	3.58702
k105_34894	3916	63.3707	63.3707	201.936
k105_23932	1411	8.48216	8.48216	4.67525
k105_23933	1153	14.7577	14.7577	26.8903
k105_121695	1658	11.7958	11.7958	10.3524
k105_121703	1149	10.6517	10.6517	11.0288
k105_23935	4081	16.6703	16.6706	25.2744
k105_56405	1343	13.7628	13.7628	23.8204
k105_132276	1082	9.3133	9.3133	5.07035
k105_164917	6632	25.6985	25.6985	57.6205
k105_132283	1710	8.94615	8.94679	9.09216
k105_143236	2253	18.0456	18.0456	31.3729
k105_13110	3176	16.6943	16.6943	21.8096
k105_143239	4919	302.949	302.949	1294.19
k105_154367	1149	26.5105	26.5105	131.38
k105_154369	1044	13.8658	13.8658	20.7636
k105_67229	1760	24.6938	24.6938	87.2131
k105_2493	1339	11.8873	11.8873	8.32738
k105_2496	1132	8.49389	8.49389	5.16967
k105_45381	5339	17.0289	17.0289	21.9027
k105_99738	1544	8.7977	8.7977	5.9332
k105_2510	1163	26.4067	26.4067	102.834
k105_34896	4600	43.8537	43.8537	62.2528
k105_89054	1012	24.2529	24.2529	174.475
k105_110627	3843	27.867	27.867	41.5705
k105_110629	1679	16.2263	16.2263	35.0181
k105_121707	1294	14.368	14.368	16.2258
k105_164931	1092	9.03609	9.03609	10.2686
k105_121709	1443	17.1802	17.1802	112.256
k105_121711	1024	54.3867	54.3867	143.535
k105_164938	1464	15.1553	15.1553	27.5429
k105_132289	1731	47.3871	47.3871	72.4499
k105_56408	10110	16.335	16.335	19.031
k105_132294	1571	11.4018	11.4018	13.3602
k105_143251	1145	33.5829	33.5829	138.716
k105_154377	2256	23.7203	23.7203	76.4846
k105_34902	1519	17.2929	17.2929	46.3681
k105_154380	2336	26.7521	26.7521	79.1294
k105_34904	2766	36.2099	36.2099	87.0595
k105_34905	1431	12.9727	12.9727	15.9483
k105_45390	2341	22.9014	22.9014	41.7557
k105_23939	11190	35.5518	35.5518	100.718
k105_99750	1959	11.5661	11.5661	16.3686
k105_99751	1812	39.284	39.2846	266.591
k105_89058	3774	22.3725	22.3725	67.1891
k105_164940	1411	7.63362	7.63362	5.74505
k105_89063	3356	30.9541	30.9541	37.4909
k105_164951	1453	27.386	27.386	381.879
k105_164954	1603	18.9105	18.9105	63.6684
k105_110633	4381	31.6448	31.6448	64.2788
k105_164956	3373	33.839	33.839	79.6242
k105_110634	4199	38.7078	38.7078	80.0211
k105_164959	1127	21.9734	21.9734	59.6304
k105_164960	1969	15.3277	15.3277	40.3909
k105_121714	1215	16.7042	16.7042	37.3552
k105_13117	9961	27.8935	27.8935	49.8722
k105_13122	4690	13.9432	13.9432	23.7863
k105_121724	3673	12.1158	12.1158	12.2802
k105_13127	1989	18.4448	18.4448	71.7617
k105_56415	1096	11.481	11.481	5.24037
k105_56421	1057	10.3804	10.3804	6.66641
k105_56423	1025	13.4171	13.4171	25.1862
k105_56424	1009	51.0885	51.0885	159.27
k105_143254	3226	70.4668	70.4668	191.857
k105_132298	1219	29.6717	29.6717	53.9361
k105_34908	1202	19.8356	19.8356	27.266
k105_154386	1005	9.52866	9.52982	14.3899
k105_34918	3035	22.131	22.131	49.8872
k105_154390	1299	21.2063	21.2063	37.6046
k105_154394	1029	10.5324	10.5324	33.7413
k105_23944	2084	12.3795	12.3795	19.3923
k105_45405	1013	8.77984	8.77984	9.01412
k105_23945	1126	11.959	11.959	12.4086
k105_23946	2841	11.6819	11.6819	14.0876
k105_45408	2635	12.8024	12.8024	11.0716
k105_56425	2958	18.5548	18.5548	57.7801
k105_56427	2005	49.6722	49.6722	289.623
k105_99763	2703	11.96	11.96	25.8769
k105_99765	1315	12.6798	12.6798	11.534
k105_2523	3137	16.682	16.6823	15.7274
k105_77870	30512	111.113	111.113	198.542
k105_2527	1106	11.6046	11.6046	15.6634
k105_67232	20568	41.95	41.95	64.4544
k105_67234	1265	14.6906	14.6906	30.1223
k105_154402	3619	30.0404	30.0404	46.7894
k105_45410	2068	13.8243	13.8243	13.3822
k105_45415	1257	32.5556	32.5556	465.036
k105_132299	8130	20.4632	20.4632	69.8629
k105_110638	1176	13.4366	13.4366	46.0394
k105_110641	1034	10.5871	10.5871	12.8678
k105_110644	1487	8.37846	8.37846	4.6022
k105_34931	1016	13.4654	13.4654	24.5126
k105_2537	1362	14.0066	14.0066	34.5995
k105_2539	2065	32.318	32.318	252.104
k105_121734	3899	26.1267	26.1267	97.1989
k105_121736	1005	18.5298	18.5298	80.7716
k105_2540	2610	15.4736	15.4736	16.5811
k105_13128	3468	27.9406	27.9406	66.2667
k105_13129	1306	7.13149	7.13149	4.56452
k105_77882	1286	17.647	17.647	30.3097
k105_77885	1286	16.757	16.757	32.2651
k105_56429	6851	26.9858	26.9858	69.4084
k105_56432	1177	24.3661	24.3661	66.7587
k105_89073	5429	27.4571	27.4571	65.3027
k105_67235	1867	12.2662	12.2662	12.9728
k105_89075	1765	25.5257	25.5257	53.2322
k105_67239	1145	9.59799	9.59799	8.69939
k105_89079	1749	258.747	258.747	666.14
k105_154404	1175	10.4273	10.4273	8.63363
k105_23949	7071	17.0571	17.0571	35.6229
k105_23950	1024	9.86499	9.86499	5.96569
k105_154405	1780	50.6331	50.6331	84.0123
k105_45416	4157	39.1048	39.1048	64.4412
k105_164968	1234	14.7851	14.7851	27.5059
k105_45421	1784	131.695	131.695	12982.2
k105_99769	6440	13.8723	13.8723	23.9708
k105_132305	2166	19.5347	19.5347	25.3278
k105_110649	1894	9.957	9.957	11.4377
k105_110652	2661	27.5241	27.5241	57.7618
k105_34942	2151	13.054	13.054	13.8311
k105_121737	2077	26.9528	26.9528	44.3118
k105_2544	1836	15.2847	15.2847	41.214
k105_121746	1008	10.2529	10.2529	5.73177
k105_143264	10976	15.2732	15.2732	28.6783
k105_13137	1124	12.5462	12.5462	13.5739
k105_143266	1067	22.4809	22.4809	35.1494
k105_13140	2239	13.7118	13.7118	29.7465
k105_143269	1055	9.69061	9.69061	5.93957
k105_143271	1086	8.50855	8.50961	6.96244
k105_13143	2113	14.3658	14.3658	13.2575
k105_56436	1416	15.0371	15.0371	31.9455
k105_77891	4464	157.306	157.306	252.039
k105_89089	1083	9.26367	9.26367	12.2178
k105_67251	1422	11.8687	11.8687	9.67512
k105_23959	1320	27.1718	27.1718	68.0438
k105_154412	3281	55.6915	55.6915	179.218
k105_154413	1448	25.0185	25.0185	46.7273
k105_164977	1058	9.15639	9.15639	7.79692
k105_164978	1198	31.3025	31.3025	102.777
k105_154418	1071	57.1314	57.1314	310.271
k105_132316	4116	13.3621	13.3621	12.856
k105_45427	1772	16.9519	16.9519	39.6053
k105_99774	5496	17.532	17.532	23.779
k105_34949	1116	28.5217	28.5217	115.769
k105_99778	2421	8.11361	8.11361	5.38537
k105_121751	2719	11.1464	11.1464	12.9209
k105_23967	2654	14.8399	14.8399	18.4203
k105_13144	1216	13.5394	13.5394	12.2994
k105_143277	3931	14.1251	14.1251	21.3164
k105_13149	1095	6.38095	6.38095	1.43947
k105_56442	3230	15.5568	15.5568	27.2063
k105_56444	2667	13.1331	13.1331	10.7211
k105_77912	1002	17.4155	17.4155	33.6814
k105_67254	4561	17.9782	17.9782	46.0443
k105_89093	5506	304.176	304.176	2425.36
k105_89095	2221	11.184	11.184	11.096
k105_154419	1056	14.2561	14.2561	6.87359
k105_154424	1904	15.4709	15.4709	20.255
k105_2573	2298	24.5787	24.5787	61.9104
k105_164984	2612	24.1348	24.1348	106.631
k105_164988	1105	11.1183	11.1183	12.356
k105_99782	1694	24.3815	24.3815	279.154
k105_99785	1003	16.939	16.9402	12.7511
k105_99786	1427	7.44871	7.44871	4.03754
k105_132321	7033	14.3477	14.3477	23.5392
k105_34956	1629	11.8364	11.8364	12.2317
k105_110675	1348	23.0902	23.0902	107.374
k105_110681	1302	10.2326	10.2326	22.5748
k105_121753	4549	24.6824	24.6824	47.8299
k105_23976	1049	13.5517	13.5517	34.5196
k105_121755	1061	10.9572	10.9572	5.47399
k105_121756	1130	12.7	12.7	21.6116
k105_23979	2051	22.9642	22.9642	54.563
k105_143279	1585	16.6495	16.6495	37.0256
k105_143280	1186	9.17954	9.17954	9.62957
k105_143283	1143	49.567	49.567	1094.01
k105_13154	1797	13.0182	13.0182	19.0714
k105_77915	2687	34.1163	34.1163	57.0556
k105_13162	1912	19.4711	19.4711	21.9212
k105_77918	2613	29.6821	29.6821	146.787
k105_67257	3531	21.3682	21.3682	35.1509
k105_89098	1891	256.748	256.748	800.596
k105_89099	1154	11.2749	11.2749	10.7358
k105_67265	1292	10.1909	10.1909	10.172
k105_2577	1037	12.5333	12.5333	33.1928
k105_2579	2608	11.7193	11.7193	10.3534
k105_164995	1757	12.6273	12.6273	13.7894
k105_45428	13933	131.71	131.71	718.356
k105_132324	1545	22.4918	22.4918	52.1567
k105_132330	1082	21.1062	21.1062	80.5763
k105_99798	4936	239.066	239.066	1154.25
k105_34968	1688	17.2419	17.2419	53.4015
k105_23984	1871	14.5787	14.5787	15.4427
k105_121764	5035	271.408	271.408	1219.62
k105_23988	3157	17.4227	17.4227	57.3017
k105_34970	1303	8.65395	8.65395	3.78554
k105_34975	1172	7.45108	7.45108	4.60633
k105_143297	1238	9.84191	9.84191	8.48283
k105_143298	1198	8.77195	8.77195	9.24199
k105_110687	1053	9.2237	9.2237	8.09845
k105_110690	1748	95.4537	95.4537	316.185
k105_110692	1322	13.8302	13.8302	22.1599
k105_154427	10373	23.8414	23.8414	54.3154
k105_2583	1408	10.3124	10.3124	7.92856
k105_77925	1168	9.90472	9.90472	6.2141
k105_89105	1547	105.188	105.188	305.701
k105_89106	1137	9.88551	9.88551	8.3287
k105_67278	1631	13.8562	13.8562	30.2151
k105_67279	1098	8.62764	8.62869	7.1059
k105_89109	3095	28.4954	28.4954	35.3269
k105_45432	2082	38.0088	38.0088	363.515
k105_165008	4000	28.5099	28.5099	54.6156
k105_45436	1520	11.4825	11.4825	23.0868
k105_99805	3453	17.8934	17.8937	37.9712
k105_23991	5703	22.917	22.917	38.1332
k105_143305	1493	14.5294	14.5294	11.1688
k105_56450	19332	17.7374	17.7374	24.6102
k105_154430	1118	19.1663	19.1663	20.2815
k105_34988	1212	10.7137	10.7137	6.19697
k105_154433	3326	33.3974	33.3974	31.1491
k105_34989	3221	12.3982	12.3982	17.0254
k105_34991	1243	23.6532	23.6532	30.8549
k105_34992	1038	31.0349	31.0349	66.1353
k105_154449	1144	45.1962	45.1962	236.337
k105_34995	1040	21.6236	21.6236	116.141
k105_165016	1694	19.7442	19.7442	51.4626
k105_77931	2676	17.1033	17.1033	48.8136
k105_77934	1059	10.2145	10.2145	13.4814
k105_165018	2537	142.743	142.743	253.689
k105_132333	11269	38.759	38.759	54.1745
k105_89118	1741	23.3356	23.3356	164.3
k105_132334	3298	11.4431	11.4431	10.3148
k105_132336	1417	10.4341	10.4341	30.9202
k105_132337	1272	9.93316	9.93316	10.983
k105_45438	2668	24.3149	24.3149	68.5043
k105_13168	10558	22.6804	22.6804	38.1219
k105_45439	1548	10.0308	10.0308	11.7292
k105_45444	1069	12.7269	12.7269	26.6432
k105_13179	1613	11.3172	11.3172	19.1551
k105_89124	3208	36.0281	36.0281	155.355
k105_67283	5451	26.5125	26.5125	101.706
k105_2590	3729	30.0956	30.0956	109.822
k105_110695	1171	9.15671	9.15671	10.0421
k105_2591	1647	11.9566	11.9566	13.2114
k105_2594	1104	44.847	44.847	141.748
k105_67289	1145	9.57186	9.57186	12.0117
k105_99809	4561	27.4221	27.4221	78.1685
k105_110698	2637	44.0575	44.0575	25.6994
k105_67294	1065	224.764	224.764	11889.6
k105_56454	2315	42.4374	42.4374	534.127
k105_143326	1042	25.6771	25.6771	83.0988
k105_2599	1905	14.584	14.584	21.3937
k105_110701	2450	19.9265	19.9265	58.5701
k105_2604	1335	16.4135	16.4135	19.7495
k105_34996	1266	34.9946	34.9946	610.312
k105_35001	1412	22.1466	22.1466	69.4939
k105_99821	1633	13.1011	13.1011	12.1855
k105_45448	1014	22.5822	22.5822	39.7523
k105_13181	1152	10.2056	10.2056	10.7349
k105_13183	1109	215.565	215.565	5011.47
k105_45450	3145	23.4447	23.4447	49.1947
k105_45451	1065	9.95082	9.95082	7.00962
k105_13187	1144	9.72938	9.72938	8.75551
k105_121767	14180	185.631	185.631	846.518
k105_121777	1429	13.2909	13.2909	22.3582
k105_77960	1076	16.0788	16.0788	16.2695
k105_67295	4940	11.7349	11.7349	13.7355
k105_165025	4423	19.2542	19.2542	29.3701
k105_143338	2248	162.806	162.806	7115.77
k105_165031	1437	8.74048	8.74048	4.32765
k105_23994	1337	7.9663	7.9663	4.66157
k105_56471	2933	24.1369	24.1369	76.4744
k105_23995	2379	16.4778	16.4778	34.7936
k105_110714	2102	12.417	12.417	14.9885
k105_2628	1147	17.67	17.67	60.7394
k105_110715	2037	57.2835	57.2835	248.71
k105_35003	2096	9.08428	9.08428	5.81807
k105_35005	2307	44.949	44.949	127.085
k105_35007	1401	16.2382	16.2382	28.764
k105_154452	8766	70.6025	70.6025	151.298
k105_13189	1012	8.15081	8.15081	3.50337
k105_13193	2187	54.3451	54.3451	206.644
k105_99828	2132	14.5373	14.5373	17.3422
k105_13196	1163	8.91807	8.91807	4.81442
k105_89137	1095	12.3079	12.3079	13.9124
k105_132352	3310	61.8244	61.8244	153.61
k105_67302	2276	11.762	11.762	16.5504
k105_67304	1029	11.5461	11.5461	25.6058
k105_45460	1998	16.3149	16.3155	68.3915
k105_45463	1163	13.3761	13.3761	17.0056
k105_121779	1642	9.91756	9.91756	5.76717
k105_121784	1627	248.286	248.286	2583.48
k105_165039	3741	20.6413	20.6413	58.4051
k105_77975	1154	8.79084	8.79084	8.50856
k105_56474	3703	22.7903	22.7903	50.9226
k105_56477	1055	31.421	31.421	80.3391
k105_56479	1261	10.6787	10.6787	5.64891
k105_2635	1433	15.4357	15.4357	26.2758
k105_2636	1371	11.7797	11.7797	17.0882
k105_35009	1105	10.711	10.711	15.3043
k105_24001	1283	13.9771	13.9771	26.0597
k105_35010	1480	15.8526	15.8526	21.137
k105_24002	2229	11.9586	11.9586	13.8155
k105_35014	1746	8.53321	8.53321	13.3337
k105_24007	1071	10.4864	10.4864	10.2001
k105_110718	1729	12.7435	12.7435	10.6902
k105_110719	1075	28.4378	28.4378	35.6338
k105_13199	4101	31.2617	31.2617	78.6907
k105_13200	1026	8.44635	8.44635	3.94342
k105_13201	1727	95.1002	95.1002	4222.02
k105_154456	1890	11.8046	11.8046	8.50348
k105_132354	6339	13.9308	13.9308	22.217
k105_67314	1581	17.97	17.97	35.0908
k105_99831	5473	16.2519	16.2519	20.6446
k105_99832	1284	9.54056	9.54056	6.97057
k105_67316	4025	13.7053	13.7053	20.7572
k105_165044	2869	26.1633	26.1633	40.7126
k105_165048	1503	8.62528	8.62528	8.56733
k105_89155	4612	22.2259	22.2259	56.5063
k105_45469	2765	18.021	18.021	35.3827
k105_56490	1112	13.2578	13.2578	20.589
k105_45472	1055	11.4961	11.4961	18.467
k105_121786	2030	57.4617	57.4617	161.549
k105_2638	3060	224.64	224.64	589.29
k105_121790	1211	11.4345	11.4345	8.02142
k105_2644	1444	13.6051	13.6051	10.434
k105_121797	1106	12.6046	12.6046	18.0152
k105_77978	5327	12.8443	12.8443	16.865
k105_77982	1891	12.973	12.973	14.347
k105_35018	3707	12.8487	12.8487	17.269
k105_35022	1238	8.94026	8.94026	13.2338
k105_143342	8276	29.7823	29.7823	55.3178
k105_132365	1106	11.1088	11.1088	14.1913
k105_132369	2317	20.1569	20.1569	76.002
k105_132370	1214	15.3036	15.3036	28.5728
k105_24008	1051	11.7525	11.7525	6.83313
k105_13209	1907	15.5498	15.5498	64.8112
k105_24010	2157	19.3558	19.3558	17.1356
k105_24012	1976	11.3549	11.3549	35.3995
k105_110727	1745	27.3404	27.3404	40.9663
k105_110729	1146	7.53414	7.53414	4.09632
k105_67319	3699	19.7256	19.7256	18.2934
k105_110734	1240	100.499	100.499	2726.1
k105_165052	1386	11.1254	11.1254	8.50981
k105_165056	1075	8.87676	8.87676	8.8722
k105_154473	1014	12.0856	12.0856	26.3727
k105_56496	1187	10.7232	10.7232	10.5286
k105_56504	1074	12.4491	12.4491	8.09602
k105_99848	1040	10.6876	10.6876	12.557
k105_89157	1190	21.6673	21.6673	85.3658
k105_2652	3172	11.7148	11.7148	17.6973
k105_45480	2653	13.6456	13.6456	14.408
k105_35023	4691	33.6259	33.6259	57.6427
k105_35030	2010	13.4898	13.4898	40.4028
k105_35031	1098	246.747	246.747	5711.85
k105_77986	2674	18.5166	18.5166	22.8893
k105_77996	1343	36.0553	36.0553	90.1833
k105_35048	1692	13.3645	13.3645	18.3382
k105_35051	1319	50.7177	50.7177	149.978
k105_13213	3381	12.4742	12.4742	18.7306
k105_13224	1033	222.225	222.225	12772.9
k105_24017	5290	29.1683	29.1683	53.8662
k105_110735	3720	21.6669	21.6669	56.3799
k105_110736	1730	21.2861	21.2861	31.2253
k105_110738	1192	10.9568	10.9568	8.11626
k105_132386	1026	9.73174	9.73174	8.73367
k105_132390	1157	10.3903	10.3903	17.3754
k105_67324	1518	13.3202	13.3202	14.4812
k105_67326	3604	10.7539	10.7539	16.2942
k105_99853	1460	8.99008	8.99008	6.17484
k105_99855	1123	17.7811	17.7811	22.0909
k105_165060	1705	22.3145	22.3145	67.548
k105_165066	1478	14.6468	14.6468	28.9716
k105_89158	10405	14.0916	14.0916	18.1599
k105_56509	1014	25.853	25.853	265.845
k105_45490	4165	18.2164	18.2164	64.799
k105_2666	1162	9.49111	9.49111	16.1473
k105_13227	5179	74.0088	74.0088	113.052
k105_13228	2191	15.2474	15.2474	20.453
k105_13231	1365	10.2362	10.2362	14.2399
k105_56526	1274	21.8425	21.8425	77.1548
k105_24020	1341	8.26868	8.26868	6.14959
k105_165068	4614	211.884	211.884	10854.1
k105_165069	1186	16.7625	16.7625	70.8806
k105_154487	4445	30.8682	30.8682	68.7462
k105_2672	3405	20.679	20.679	64.647
k105_154495	1496	24.3143	24.3143	38.5593
k105_132397	2604	20.4523	20.4523	35.9217
k105_99860	4124	17.5994	17.5994	24.2407
k105_89159	2493	22.7913	22.7913	71.1192
k105_89162	2478	12.6611	12.6611	22.1355
k105_13236	3591	28.6318	28.6318	69.7978
k105_56527	1935	13.4599	13.4599	20.9481
k105_56534	1215	43.4282	43.4282	185.33
k105_45501	2459	13.3733	13.3733	10.0564
k105_121799	17783	28.7961	28.7961	70.0589
k105_165072	3858	23.8285	23.8285	32.8089
k105_165074	2191	9.74816	9.74816	7.49243
k105_78009	6320	33.2833	33.2833	64.5281
k105_165077	1154	16.0199	16.0199	39.2558
k105_78012	1251	35.8211	35.8211	182.304
k105_2682	1466	12.9248	12.9248	17.9146
k105_143363	11723	22.1134	22.1134	30.0605
k105_2685	1538	18.4035	18.4035	16.8449
k105_24025	4800	25.7834	25.7834	35.4685
k105_132401	8678	20.3816	20.3816	38.7411
k105_35052	1072	8.21041	8.21041	6.77654
k105_35054	1007	12.0852	12.0852	29.4285
k105_35056	1238	17.0524	17.0524	35.345
k105_110740	9111	24.4501	24.4501	48.1823
k105_35057	1018	10.6717	10.6717	6.51606
k105_35058	1975	74.9326	74.9326	230.686
k105_13244	1836	10.0421	10.0421	12.1282
k105_154503	1823	9.91751	9.91751	14.2336
k105_154504	1084	11.242	11.242	28.3294
k105_13247	1150	9.934	9.934	18.2478
k105_56543	1060	16.4846	16.4846	79.5195
k105_56551	1040	13.9899	13.9899	25.9921
k105_56552	1144	100.265	100.265	103.228
k105_45505	1308	14.9249	14.9249	26.2164
k105_45506	4001	25.7175	25.7175	76.7115
k105_2688	1934	14.3784	14.3784	10.4698
k105_2689	1223	32.1137	32.1137	93.9235
k105_121802	2271	16.9477	16.9477	34.1685
k105_121803	1583	11.8932	11.8932	6.99207
k105_121808	1185	9.12077	9.12077	15.8664
k105_78014	1456	8.92037	8.92037	5.34845
k105_132406	1085	10.2214	10.2214	11.1362
k105_78016	1469	11.6224	11.6224	26.0015
k105_35063	1377	16.925	16.925	16.9177
k105_143371	2373	60.1057	60.1057	114.243
